rad_haplotyper -v FamB.recode.vcf -r reference.fasta -x 35 -d 10 -z 3 -m .5 -g FamB.gen -p FamB.popmap -t FamB.tsv -p1 FamB_FamB-059 -p2 FamB_FamB-194 -e
Locus	Sites	Haplotypes	Inds_Haplotyped	Total_Inds	Prop_Haplotyped	Status	Poss_Paralog	Low_Cov/Geno_Err	Miss_Geno	Comment
dDocent_Contig_272668	3	4	167	172	0.971	PASSED	1	2	2	
dDocent_Contig_272833	7	4	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_27322	3	3	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_273236	4	4	162	172	0.942	PASSED	9	0	1	
dDocent_Contig_273256	15	12	101	172	0.587	PASSED	11	56	4	
dDocent_Contig_273575	2	3	163	172	0.948	PASSED	8	0	1	
dDocent_Contig_273666	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_27373	2	3	164	172	0.953	PASSED	7	0	1	
dDocent_Contig_27384	4	4	161	172	0.936	PASSED	5	1	5	
dDocent_Contig_2739	7	6	99	172	0.576	PASSED	73	0	0	
dDocent_Contig_27404	6	4	165	172	0.959	PASSED	5	0	2	
dDocent_Contig_27406	4	3	165	172	0.959	PASSED	6	1	0	
dDocent_Contig_27407	5	3	163	172	0.948	PASSED	5	0	4	
dDocent_Contig_27419	2	3	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_2742	2	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_27422	2	4	107	172	0.622	PASSED	64	1	0	
dDocent_Contig_27435	2	3	168	172	0.977	PASSED	0	0	4	
dDocent_Contig_27437	2	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_274674	6	4	166	172	0.965	PASSED	4	0	2	
dDocent_Contig_274701	2	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_274886	1	2	168	172	0.977	PASSED	0	0	4	
dDocent_Contig_275150	9	4	161	172	0.936	PASSED	11	0	0	
dDocent_Contig_2753	-	-	-	-	-	FILTERED	0	0	0	Complex
dDocent_Contig_275339	10	6	148	172	0.860	PASSED	4	17	3	
dDocent_Contig_27537	5	4	161	172	0.936	PASSED	5	0	6	
dDocent_Contig_2755	2	3	167	172	0.971	PASSED	2	0	3	
dDocent_Contig_275603	3	4	165	172	0.959	PASSED	6	0	1	
dDocent_Contig_27564	5	4	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_27570	2	3	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_27582	7	6	148	172	0.860	PASSED	4	16	4	
dDocent_Contig_27583	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_275844	2	2	168	172	0.977	PASSED	0	2	2	
dDocent_Contig_27586	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_276086	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_276164	7	4	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_276335	2	3	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_2764	11	4	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_276408	3	3	161	172	0.936	PASSED	4	0	7	
dDocent_Contig_276420	1	2	166	172	0.965	PASSED	0	0	6	
dDocent_Contig_27644	1	2	169	172	0.983	PASSED	0	0	3	
dDocent_Contig_27647	2	3	170	172	0.988	PASSED	2	0	0	
dDocent_Contig_27650	3	3	167	172	0.971	PASSED	3	1	1	
dDocent_Contig_276629	7	4	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_276839	12	8	125	172	0.727	PASSED	37	8	2	
dDocent_Contig_276956	0	0	0	172	0.000	FILTERED	0	171	1	Missing data
dDocent_Contig_27715	6	3	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_277312	2	3	170	172	0.988	PASSED	2	0	0	
dDocent_Contig_277325	4	3	161	172	0.936	PASSED	7	4	0	
dDocent_Contig_27743	2	2	168	172	0.977	PASSED	0	0	4	
dDocent_Contig_27746	6	4	151	172	0.878	PASSED	4	12	5	
dDocent_Contig_27754	5	4	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_27760	4	3	162	172	0.942	PASSED	6	3	1	
dDocent_Contig_277775	8	4	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_27780	5	3	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_277854	4	4	148	172	0.860	PASSED	0	23	1	
dDocent_Contig_27794	4	3	169	172	0.983	PASSED	2	0	1	
dDocent_Contig_277952	4	3	162	172	0.942	PASSED	6	2	2	
dDocent_Contig_278177	2	3	164	172	0.953	PASSED	2	0	6	
dDocent_Contig_278245	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_27826	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_278262	5	4	164	172	0.953	PASSED	6	0	2	
dDocent_Contig_27828	1	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_2785	4	4	166	172	0.965	PASSED	4	0	2	
dDocent_Contig_27851	3	4	159	172	0.924	PASSED	10	0	3	
dDocent_Contig_278734	9	5	162	172	0.942	PASSED	2	8	0	
dDocent_Contig_279405	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_2797	3	4	162	172	0.942	PASSED	7	0	3	
dDocent_Contig_279710	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_279748	3	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_27979	14	5	97	172	0.564	PASSED	7	68	0	
dDocent_Contig_27993	3	3	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_280030	5	3	165	172	0.959	PASSED	4	3	0	
dDocent_Contig_280097	2	3	166	172	0.965	PASSED	1	1	4	
dDocent_Contig_280333	5	5	151	172	0.878	PASSED	9	8	4	
dDocent_Contig_280336	1	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_28111	3	4	161	172	0.936	PASSED	5	0	6	
dDocent_Contig_281132	3	4	153	172	0.890	PASSED	6	7	6	
dDocent_Contig_281175	3	4	163	172	0.948	PASSED	9	0	0	
dDocent_Contig_281439	2	2	161	172	0.936	PASSED	0	9	2	
dDocent_Contig_28149	4	3	162	172	0.942	PASSED	9	0	1	
dDocent_Contig_281636	7	4	170	172	0.988	PASSED	1	0	1	
dDocent_Contig_281886	6	4	148	172	0.860	PASSED	17	4	3	
dDocent_Contig_282	6	4	161	172	0.936	PASSED	11	0	0	
dDocent_Contig_28206	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_282156	2	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_28221	5	2	166	172	0.965	PASSED	0	2	4	
dDocent_Contig_28233	6	4	161	172	0.936	PASSED	9	0	2	
dDocent_Contig_28238	4	3	166	172	0.965	PASSED	4	0	2	
dDocent_Contig_282460	6	4	155	172	0.901	PASSED	1	8	8	
dDocent_Contig_28251	4	4	164	172	0.953	PASSED	7	0	1	
dDocent_Contig_282730	7	3	171	172	0.994	PASSED	0	1	0	
dDocent_Contig_28276	2	3	169	172	0.983	PASSED	3	0	0	
dDocent_Contig_282858	2	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_28297	4	3	167	172	0.971	PASSED	4	0	1	
dDocent_Contig_283055	5	4	163	172	0.948	PASSED	5	0	4	
dDocent_Contig_28309	7	4	168	172	0.977	PASSED	1	0	3	
dDocent_Contig_283311	2	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_28340	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_283650	8	1	2	172	0.012	FILTERED	0	164	6	Missing data
dDocent_Contig_284156	10	4	167	172	0.971	PASSED	1	0	4	
dDocent_Contig_2842	2	2	169	172	0.983	PASSED	0	0	3	
dDocent_Contig_28438	3	3	165	172	0.959	PASSED	3	0	4	
dDocent_Contig_2844	2	3	164	172	0.953	PASSED	7	0	1	
dDocent_Contig_284407	5	3	153	172	0.890	PASSED	19	0	0	
dDocent_Contig_284487	8	3	158	172	0.919	PASSED	1	13	0	
dDocent_Contig_2847	2	2	169	172	0.983	PASSED	0	3	0	
dDocent_Contig_285048	6	4	163	172	0.948	PASSED	7	0	2	
dDocent_Contig_28516	1	2	164	172	0.953	PASSED	0	0	8	
dDocent_Contig_28520	7	3	162	172	0.942	PASSED	3	7	0	
dDocent_Contig_28525	8	7	107	172	0.622	PASSED	7	58	0	
dDocent_Contig_285352	1	2	165	172	0.959	PASSED	0	0	7	
dDocent_Contig_285425	4	3	169	172	0.983	PASSED	2	1	0	
dDocent_Contig_28563	2	2	164	172	0.953	PASSED	0	0	8	
dDocent_Contig_285637	3	4	147	172	0.855	PASSED	23	0	2	
dDocent_Contig_2858	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_285972	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_285992	9	6	161	172	0.936	PASSED	5	6	0	
dDocent_Contig_286104	6	25	109	172	0.634	PASSED	51	9	3	
dDocent_Contig_286212	4	5	148	172	0.860	PASSED	12	9	3	
dDocent_Contig_28644	3	4	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_28646	0	0	0	172	0.000	FILTERED	0	167	5	Missing data
dDocent_Contig_286498	3	4	160	172	0.930	PASSED	3	4	5	
dDocent_Contig_2867	4	4	163	172	0.948	PASSED	7	0	2	
dDocent_Contig_286944	8	4	156	172	0.907	PASSED	10	0	6	
dDocent_Contig_286947	3	3	130	172	0.756	PASSED	9	29	4	
dDocent_Contig_28723	5	5	153	172	0.890	PASSED	9	2	8	
dDocent_Contig_28742	3	4	160	172	0.930	PASSED	7	0	5	
dDocent_Contig_28743	7	5	163	172	0.948	PASSED	0	6	3	
dDocent_Contig_28801	4	3	169	172	0.983	PASSED	3	0	0	
dDocent_Contig_288155	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_28819	2	3	165	172	0.959	PASSED	6	0	1	
dDocent_Contig_28835	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_28840	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_288693	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_28873	9	5	156	172	0.907	PASSED	3	7	6	
dDocent_Contig_28891	2	3	165	172	0.959	PASSED	2	0	5	
dDocent_Contig_288916	3	4	164	172	0.953	PASSED	6	0	2	
dDocent_Contig_289009	3	3	150	172	0.872	PASSED	7	13	2	
dDocent_Contig_289010	1	2	164	172	0.953	PASSED	0	0	8	
dDocent_Contig_289459	10	6	162	172	0.942	PASSED	4	3	3	
dDocent_Contig_28956	2	2	160	172	0.930	PASSED	0	8	4	
dDocent_Contig_28959	6	3	155	172	0.901	PASSED	4	5	8	
dDocent_Contig_289693	2	3	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_290024	10	4	171	172	0.994	PASSED	1	0	0	
dDocent_Contig_290265	7	4	160	172	0.930	PASSED	11	1	0	
dDocent_Contig_290348	3	8	95	172	0.552	PASSED	69	0	8	
dDocent_Contig_290409	5	4	162	172	0.942	PASSED	5	3	2	
dDocent_Contig_290522	2	3	164	172	0.953	PASSED	7	0	1	
dDocent_Contig_29055	4	4	163	172	0.948	PASSED	9	0	0	
dDocent_Contig_290733	2	2	165	172	0.959	PASSED	0	7	0	
dDocent_Contig_291052	7	15	93	172	0.541	PASSED	72	7	0	
dDocent_Contig_291267	9	3	136	172	0.791	PASSED	9	26	1	
dDocent_Contig_29128	1	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_29138	4	2	167	172	0.971	PASSED	1	0	4	
dDocent_Contig_291489	2	2	168	172	0.977	PASSED	1	1	2	
dDocent_Contig_291619	2	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_291625	9	4	161	172	0.936	PASSED	11	0	0	
dDocent_Contig_29172	2	3	163	172	0.948	PASSED	8	0	1	
dDocent_Contig_291764	3	4	144	172	0.837	PASSED	18	5	5	
dDocent_Contig_291844	10	4	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_29187	0	0	0	172	0.000	FILTERED	0	170	2	Missing data
dDocent_Contig_291878	3	3	164	172	0.953	PASSED	1	1	6	
dDocent_Contig_29190	2	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_2920	5	4	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_29205	18	4	161	172	0.936	PASSED	11	0	0	
dDocent_Contig_29206	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_292123	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_29213	8	2	170	172	0.988	PASSED	2	0	0	
dDocent_Contig_292275	4	3	161	172	0.936	PASSED	1	4	6	
dDocent_Contig_29239	2	3	161	172	0.936	PASSED	1	6	4	
dDocent_Contig_29303	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_29327	2	2	170	172	0.988	PASSED	1	0	1	
dDocent_Contig_293474	5	3	161	172	0.936	PASSED	2	8	1	
dDocent_Contig_29349	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_29371	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_29376	2	2	163	172	0.948	PASSED	1	2	6	
dDocent_Contig_293796	1	2	167	172	0.971	PASSED	0	0	5	
dDocent_Contig_29407	5	4	162	172	0.942	PASSED	6	0	4	
dDocent_Contig_294562	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_29474	4	3	164	172	0.953	PASSED	3	2	3	
dDocent_Contig_294967	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_29508	5	4	160	172	0.930	PASSED	3	1	8	
dDocent_Contig_295269	3	3	168	172	0.977	PASSED	0	1	3	
dDocent_Contig_295345	2	3	167	172	0.971	PASSED	2	2	1	
dDocent_Contig_29536	7	2	171	172	0.994	PASSED	0	1	0	
dDocent_Contig_2956	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_2957	4	4	154	172	0.895	PASSED	8	3	7	
dDocent_Contig_29581	6	4	160	172	0.930	PASSED	9	0	3	
dDocent_Contig_295837	1	2	164	172	0.953	PASSED	0	0	8	
dDocent_Contig_29593	4	4	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_29616	5	4	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_29631	3	4	160	172	0.930	PASSED	2	6	4	
dDocent_Contig_296345	8	4	157	172	0.913	PASSED	10	1	4	
dDocent_Contig_29636	2	3	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_296549	5	3	161	172	0.936	PASSED	6	3	2	
dDocent_Contig_296602	5	25	68	172	0.395	FILTERED	89	9	6	Missing data
dDocent_Contig_296678	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_296700	10	4	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_296807	10	4	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_29686	3	4	162	172	0.942	PASSED	5	5	0	
dDocent_Contig_296916	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_29698	3	3	163	172	0.948	PASSED	8	1	0	
dDocent_Contig_2971	2	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_29713	2	3	169	172	0.983	PASSED	3	0	0	
dDocent_Contig_29718	6	4	7	172	0.041	FILTERED	0	165	0	Missing data
dDocent_Contig_297190	6	4	155	172	0.901	PASSED	11	3	3	
dDocent_Contig_297210	1	2	164	172	0.953	PASSED	0	0	8	
dDocent_Contig_297333	2	3	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_29737	2	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_29756	2	3	146	172	0.849	PASSED	23	0	3	
dDocent_Contig_29765	9	4	165	172	0.959	PASSED	6	0	1	
dDocent_Contig_297659	3	4	156	172	0.907	PASSED	3	8	5	
dDocent_Contig_297725	8	4	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_29779	2	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_297877	2	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_29808	8	4	163	172	0.948	PASSED	8	0	1	
dDocent_Contig_298115	7	4	165	172	0.959	PASSED	1	4	2	
dDocent_Contig_29817	2	3	164	172	0.953	PASSED	7	0	1	
dDocent_Contig_2982	2	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_298306	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_29853	7	4	167	172	0.971	PASSED	4	1	0	
dDocent_Contig_29858	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_2987	1	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_29873	7	3	169	172	0.983	PASSED	2	0	1	
dDocent_Contig_298987	6	4	161	172	0.936	PASSED	10	0	1	
dDocent_Contig_29903	5	5	131	172	0.762	PASSED	37	1	3	
dDocent_Contig_299049	5	4	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_29905	2	3	166	172	0.965	PASSED	2	0	4	
dDocent_Contig_299241	8	8	121	172	0.703	PASSED	48	1	2	
dDocent_Contig_29931	1	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_29932	8	4	150	172	0.872	PASSED	8	9	5	
dDocent_Contig_29939	0	0	0	172	0.000	FILTERED	0	168	4	Missing data
dDocent_Contig_299438	6	3	167	172	0.971	PASSED	3	1	1	
dDocent_Contig_29969	3	3	165	172	0.959	PASSED	6	0	1	
dDocent_Contig_299810	1	2	167	172	0.971	PASSED	0	0	5	
dDocent_Contig_29986	9	4	160	172	0.930	PASSED	2	2	8	
dDocent_Contig_299963	5	9	115	172	0.669	PASSED	52	2	3	
dDocent_Contig_30011	4	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_30025	2	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_300302	9	5	153	172	0.890	PASSED	6	8	5	
dDocent_Contig_30034	4	2	163	172	0.948	PASSED	0	4	5	
dDocent_Contig_30035	2	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_300354	2	3	164	172	0.953	PASSED	7	0	1	
dDocent_Contig_30039	4	5	148	172	0.860	PASSED	18	5	1	
dDocent_Contig_300393	7	5	156	172	0.907	PASSED	3	13	0	
dDocent_Contig_300468	1	2	167	172	0.971	PASSED	0	0	5	
dDocent_Contig_300492	2	3	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_30077	2	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_300903	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_30094	2	4	160	172	0.930	PASSED	8	0	4	
dDocent_Contig_300979	2	3	161	172	0.936	PASSED	6	0	5	
dDocent_Contig_301088	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_3011	5	4	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_301173	2	2	169	172	0.983	PASSED	0	1	2	
dDocent_Contig_301372	1	2	169	172	0.983	PASSED	0	0	3	
dDocent_Contig_301464	2	3	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_301658	2	3	163	172	0.948	PASSED	9	0	0	
dDocent_Contig_301685	2	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_301717	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_30202	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_3021	3	3	169	172	0.983	PASSED	3	0	0	
dDocent_Contig_30245	1	2	166	172	0.965	PASSED	0	0	6	
dDocent_Contig_3025	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_302501	4	3	97	172	0.564	PASSED	0	71	4	
dDocent_Contig_30292	5	3	166	172	0.965	PASSED	4	0	2	
dDocent_Contig_302953	2	3	163	172	0.948	PASSED	2	1	6	
dDocent_Contig_30322	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_303422	3	2	171	172	0.994	PASSED	0	1	0	
dDocent_Contig_303763	1	2	166	172	0.965	PASSED	0	0	6	
dDocent_Contig_30404	5	4	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_304103	6	3	161	172	0.936	PASSED	8	1	2	
dDocent_Contig_304286	4	4	37	172	0.215	FILTERED	135	0	0	Missing data
dDocent_Contig_304374	1	2	164	172	0.953	PASSED	0	0	8	
dDocent_Contig_304602	4	4	161	172	0.936	PASSED	8	0	3	
dDocent_Contig_30472	16	8	49	172	0.285	FILTERED	1	114	8	Missing data
dDocent_Contig_304729	1	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_30483	2	3	169	172	0.983	PASSED	3	0	0	
dDocent_Contig_304955	3	3	162	172	0.942	PASSED	6	2	2	
dDocent_Contig_304956	6	4	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_304969	2	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_305	1	2	169	172	0.983	PASSED	0	0	3	
dDocent_Contig_305002	1	2	168	172	0.977	PASSED	0	0	4	
dDocent_Contig_30503	2	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_305075	3	2	170	172	0.988	PASSED	1	1	0	
dDocent_Contig_30512	3	3	165	172	0.959	PASSED	5	0	2	
dDocent_Contig_30516	9	4	162	172	0.942	PASSED	8	1	1	
dDocent_Contig_305277	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_3053	5	4	162	172	0.942	PASSED	10	0	0	
dDocent_Contig_305441	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_305597	5	3	164	172	0.953	PASSED	6	1	1	
dDocent_Contig_305697	4	3	168	172	0.977	PASSED	2	2	0	
dDocent_Contig_305886	6	3	164	172	0.953	PASSED	7	1	0	
dDocent_Contig_306209	3	6	24	172	0.140	FILTERED	139	1	8	Missing data
dDocent_Contig_30631	6	3	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_306330	5	4	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_30634	2	3	169	172	0.983	PASSED	1	0	2	
dDocent_Contig_30642	5	4	109	172	0.634	PASSED	2	57	4	
dDocent_Contig_306535	4	3	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_30667	5	3	163	172	0.948	PASSED	5	0	4	
dDocent_Contig_30678	1	2	169	172	0.983	PASSED	0	0	3	
dDocent_Contig_30698	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_30705	4	4	162	172	0.942	PASSED	10	0	0	
dDocent_Contig_307202	7	4	162	172	0.942	PASSED	10	0	0	
dDocent_Contig_307278	6	8	143	172	0.831	PASSED	15	5	9	
dDocent_Contig_307315	1	2	168	172	0.977	PASSED	0	0	4	
dDocent_Contig_307319	6	4	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_30738	3	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_307450	6	4	162	172	0.942	PASSED	7	2	1	
dDocent_Contig_307589	1	2	168	172	0.977	PASSED	0	0	4	
dDocent_Contig_307898	4	3	169	172	0.983	PASSED	1	2	0	
dDocent_Contig_30792	4	4	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_308023	2	3	168	172	0.977	PASSED	3	0	1	
dDocent_Contig_30805	2	3	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_30815	6	4	155	172	0.901	PASSED	4	5	8	
dDocent_Contig_30817	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_308204	13	4	165	172	0.959	PASSED	4	3	0	
dDocent_Contig_30828	2	3	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_30830	2	3	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_30840	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_308474	5	5	146	172	0.849	PASSED	16	5	5	
dDocent_Contig_308529	3	3	160	172	0.930	PASSED	5	7	0	
dDocent_Contig_308592	17	4	152	172	0.884	PASSED	3	13	4	
dDocent_Contig_308594	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_3096	7	3	152	172	0.884	PASSED	3	12	5	
dDocent_Contig_309688	3	4	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_3098	6	4	161	172	0.936	PASSED	2	1	8	
dDocent_Contig_309855	3	3	170	172	0.988	PASSED	2	0	0	
dDocent_Contig_309856	2	3	166	172	0.965	PASSED	2	4	0	
dDocent_Contig_309911	1	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_31001	4	4	163	172	0.948	PASSED	4	0	5	
dDocent_Contig_310029	7	4	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_31031	3	3	169	172	0.983	PASSED	3	0	0	
dDocent_Contig_31036	9	9	123	172	0.715	PASSED	3	46	0	
dDocent_Contig_3104	11	4	164	172	0.953	PASSED	7	0	1	
dDocent_Contig_31046	1	2	169	172	0.983	PASSED	0	0	3	
dDocent_Contig_3106	6	5	158	172	0.919	PASSED	3	3	8	
dDocent_Contig_31096	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_31111	4	3	168	172	0.977	PASSED	3	0	1	
dDocent_Contig_311166	2	3	165	172	0.959	PASSED	4	2	1	
dDocent_Contig_311426	15	7	91	172	0.529	PASSED	64	17	0	
dDocent_Contig_31144	2	3	159	172	0.924	PASSED	6	0	7	
dDocent_Contig_31158	6	3	168	172	0.977	PASSED	3	0	1	
dDocent_Contig_311596	3	3	171	172	0.994	PASSED	1	0	0	
dDocent_Contig_311699	1	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_31171	4	4	170	172	0.988	PASSED	1	0	1	
dDocent_Contig_311739	1	2	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_312049	7	5	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_312148	9	4	162	172	0.942	PASSED	6	0	4	
dDocent_Contig_312243	5	3	166	172	0.965	PASSED	3	0	3	
dDocent_Contig_312269	3	3	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_31238	2	1	2	172	0.012	FILTERED	0	170	0	Missing data
dDocent_Contig_31240	3	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_31246	3	7	55	172	0.320	FILTERED	110	7	0	Missing data
dDocent_Contig_312509	2	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_31252	2	4	158	172	0.919	PASSED	14	0	0	
dDocent_Contig_31259	2	3	162	172	0.942	PASSED	7	0	3	
dDocent_Contig_312942	1	2	164	172	0.953	PASSED	0	0	8	
dDocent_Contig_312952	2	2	172	172	1.000	PASSED	0	0	0	
dDocent_Contig_312955	5	4	167	172	0.971	PASSED	3	2	0	
dDocent_Contig_312967	8	4	164	172	0.953	PASSED	8	0	0	
dDocent_Contig_3132	12	5	166	172	0.965	PASSED	3	0	3	
dDocent_Contig_31322	7	4	162	172	0.942	PASSED	6	0	4	
dDocent_Contig_313224	3	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_313587	2	3	160	172	0.930	PASSED	5	0	7	
dDocent_Contig_31364	3	4	159	172	0.924	PASSED	7	2	4	
dDocent_Contig_31371	9	5	161	172	0.936	PASSED	2	3	6	
dDocent_Contig_313857	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_31432	3	3	165	172	0.959	PASSED	7	0	0	
dDocent_Contig_314536	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_31457	5	5	159	172	0.924	PASSED	13	0	0	
dDocent_Contig_3147	6	3	170	172	0.988	PASSED	0	0	2	
dDocent_Contig_314714	2	3	168	172	0.977	PASSED	4	0	0	
dDocent_Contig_314730	6	4	162	172	0.942	PASSED	10	0	0	
dDocent_Contig_3150	4	3	162	172	0.942	PASSED	10	0	0	
dDocent_Contig_315075	3	4	167	172	0.971	PASSED	5	0	0	
dDocent_Contig_315136	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_315187	4	5	160	172	0.930	PASSED	4	0	8	
dDocent_Contig_31525	2	3	139	172	0.808	PASSED	4	21	8	
dDocent_Contig_315287	1	2	171	172	0.994	PASSED	0	0	1	
dDocent_Contig_315290	5	5	166	172	0.965	PASSED	6	0	0	
dDocent_Contig_315477	5	4	163	172	0.948	PASSED	9	0	0	
dDocent_Contig_3156	4	4	163	172	0.948	PASSED	9	0	0	
