lg19	4049999	4514999
lg19	4824999	5390000
lg19	5740000	11275000
lg19	11605000	12135000
lg19	12275000	12675000
lg19	13060000	14110000
lg19	14760000	15300000
lg19	15480000	18215000
lg19	18675000	20665000
lg19	20665000	23650000
lg19	23980000	25835000
lg5	2655000	3890000
lg5	4205000	11460000
lg5	12805000	12805000
lg5	13670000	15590000
lg5	15415000	16830000
lg5	18510000	20925000
lg5	21855000	24880000
lg5	25840000	26175000
lg5	28095000	27930000
lg5	29335000	29335000
lg5	29335000	29335000
lg5	31800000	33369999
